ENSID	RatiosMoys_.d42._vs_.d32.	Symbol	Description	pval_DEseq2	RatiosMoys_.d42._vs_.d32.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d42._vs_.d32.	Delta_edgeR	pval_Voom	RatiosMoys_.d42._vs_.d32.	Delta_Voom	Flags_.d32.	Flags_.d42.	Flags_tot
ENSG00000005059	 0.439589610	MCUB	mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]	 6,609132e-23	 0,439589610	  258,669379	 2,283680e-39	 0,439440322	  12,2765354	2,729761e-05	 0,440172975	  12,2726994	 3	 3	 6
ENSG00000005073	 1.394516589	HOXA11	homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]	 3,232749e-05	 1,394516589	  104,951892	 6,744993e-08	 1,394824876	   4,9825265	5,214146e-04	 1,394447084	   4,9863618	 3	 3	 6
ENSG00000005102	 3.192904244	MEOX1	mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013]	 1,375150e-11	 3,192904244	   74,741660	 1,382737e-22	 3,195559389	   3,5487437	2,494368e-04	 3,168668934	   3,5525791	 3	 3	 6
ENSG00000005108	 0.346536975	THSD7A	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]	3,072060e-210	 0,346536975	 6747,452448	5,291291e-233	 0,346464643	 320,1973503	1,659105e-08	 0,346501560	 320,1935021	 3	 3	 6
ENSG00000005206	 0.796560450	SPPL2B	signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]	 1,200960e-04	 0,796560450	  628,714561	 3,540763e-11	 0,795397026	  30,0380025				 3	 3	 6
ENSG00000005243	 1.349700293	COPZ2	COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]	 2,757260e-04	 1,349700293	   84,181720	 4,051138e-06	 1,348918230	   3,9865804	7,592600e-05	 1,348588496	   3,9904157	 3	 3	 6
ENSG00000005249	 2.278298166	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]	 2,352572e-52	 2,278298166	  709,313927	 1,454165e-76	 2,278223246	  33,6504952	6,964842e-07	 2,277310710	  33,6543288	 3	 3	 6
ENSG00000005469	 0.777825694	CROT	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]	 6,397248e-03	 0,777825694	   59,584922	 2,415858e-04	 0,777292111	   2,8354795	8,635831e-03	 0,777973705	   2,8316439	 3	 3	 6
ENSG00000005471	 1.253555648	ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]				 8,245212e-03	 1,253555648	   1,4743291	2,804326e-02	 1,253265294	   1,4781646	 3	 3	 6
ENSG00000005486	 0.801540437	RHBDD2	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]	 2,063319e-07	 0,801540437	  439,107936	 9,217864e-10	 0,801256180	  20,8670348	2,200227e-04	 0,801333973	  20,8631990	 3	 3	 6
ENSG00000005513	 1.211348955	SOX8	SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203]	 1,367820e-02	 1,211348955	  108,394133	 1,441625e-04	 1,211476409	   5,1478913				 3	 3	 6
ENSG00000005884	 0.619837040	ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	 4,313183e-30	 0,619837040	 3228,040186	 3,324924e-51	 0,619468710	 153,3413589	7,856023e-05	 0,619498818	 153,3375186	 3	 3	 6
ENSG00000005889	 0.833316795	ZFX	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]	 6,764974e-04	 0,833316795	  165,610223	 2,465487e-05	 0,832718773	   7,8896254	3,360013e-03	 0,832877375	   7,8857898	 3	 3	 6
ENSG00000005893	 0.802781357	LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	 3,402948e-09	 0,802781357	  628,341024	 1,958057e-10	 0,802595814	  29,8436395	5,067685e-07	 0,802649650	  29,8398036	 3	 3	 6
ENSG00000006016	 1.379684739	CRLF1	cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]	 3,498010e-02	 1,379684739	   26,279265	 2,716146e-03	 1,378079797	   1,2424165	2,334783e-02	 1,376746483	   1,2462520	 3	 3	 6
ENSG00000006042	 1.289694675	TMEM98	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]	 6,246926e-09	 1,289694675	  634,406886	 3,841020e-13	 1,289873963	  30,1113964	4,960295e-04	 1,289850020	  30,1152296	 3	 3	 6
ENSG00000006118	 0.738709501	TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	 5,237831e-16	 0,738709501	  993,589304	 5,208672e-19	 0,738413328	  47,2092854	3,661201e-05	 0,738466181	  47,2054488	 3	 3	 6
ENSG00000006210	 1.218306803	CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]	 5,267471e-04	 1,218306803	  269,044671	 5,917021e-07	 1,217317007	  12,7116599	2,761061e-02	 1,217301545	  12,7154944	 3	 3	 6
ENSG00000006283	 1.480634748	CACNA1G	calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]	 2,446220e-14	 1,480634748	  649,276327	 1,223966e-25	 1,481140189	  30,8268997	4,639165e-04	 1,481036292	  30,8307332	 3	 3	 6
ENSG00000006327	 2.304706701	TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	 1,043223e-25	 2,304706701	  491,746211	 9,277874e-62	 2,304346747	  23,3148680	5,105209e-04	 2,302971457	  23,3187022	 3	 3	 6
ENSG00000006432	 1.326082878	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	 3,497768e-03	 1,326082878	   62,806890	 6,442211e-05	 1,325600701	   2,9753993	8,481568e-03	 1,325244152	   2,9792346	 3	 3	 6
ENSG00000006459	 0.773248275	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	 3,547598e-03	 0,773248275	   71,132105	 7,207833e-05	 0,772715966	   3,3852026	1,502414e-02	 0,773305442	   3,3813670	 3	 3	 6
ENSG00000006468	 1.408261910	ETV1	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]	 4,199447e-09	 1,408261910	  272,188334	 3,370658e-14	 1,408609362	  12,9224534	4,732234e-04	 1,408448947	  12,9262880	 3	 3	 6
ENSG00000006534	 1.373234525	ALDH3B1	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]				 5,232054e-03	 1,373234525	   1,0400856	1,773328e-02	 1,371701734	   1,0439211	 3	 3	 6
ENSG00000006555	 0.682125651	TTC22	tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]	 4,039678e-02	 0,682125651	   19,561482	 2,803322e-03	 0,681769578	   0,9291485	7,578654e-03	 0,685433038	   0,9253130	 3	 3	 6
ENSG00000006576	 1.205555714	PHTF2	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]	 1,051425e-02	 1,205555714	   77,055398	 9,600758e-04	 1,204634144	   3,6423214	1,565687e-02	 1,204598919	   3,6461567	 3	 3	 6
ENSG00000006611	 0.765974012	USH1C	USH1 protein network component harmonin [Source:HGNC Symbol;Acc:HGNC:12597]	 4,347648e-05	 0,765974012	  430,417804	 1,373469e-12	 0,765553584	  20,4568390	2,143285e-02	 0,765656112	  20,4530030	 3	 3	 6
ENSG00000006625	 1.241949872	GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	 3,529647e-03	 1,241949872	   91,420452	 9,350615e-05	 1,241895147	   4,3364051	1,346630e-02	 1,241814895	   4,3402403	 3	 3	 6
ENSG00000006638	 0.454495303	TBXA2R	thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]	 1,388363e-15	 0,454495303	  158,189571	 1,165789e-26	 0,454230684	   7,5101098	1,360941e-05	 0,455372639	   7,5062740	 3	 3	 6
ENSG00000006747	 1.882653019	SCIN	scinderin [Source:HGNC Symbol;Acc:HGNC:21695]	 1,688812e-25	 1,882653019	  632,623236	 3,538703e-50	 1,881848824	  29,9896325	1,986770e-04	 1,881396324	  29,9934662	 3	 3	 6
ENSG00000007001	 0.303788878	UPP2	uridine phosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:23061]	 1,500274e-03	 0,303788878	   15,612383	 1,766153e-06	 0,303329596	   0,7424913	2,086181e-03	 0,320827259	   0,7386557	 2	 0	 2
ENSG00000007062	 2.674267943	PROM1	prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]	 1,558677e-29	 2,674267943	  325,694927	 6,099346e-58	 2,675128881	  15,4508496	8,002924e-05	 2,671592055	  15,4546843	 3	 3	 6
ENSG00000007216	 0.051233765	SLC13A2	solute carrier family 13 member 2 [Source:HGNC Symbol;Acc:HGNC:10917]	 2,924450e-21	 0,051233765	   98,586470	 1,359781e-60	 0,051166245	   4,6838889	1,440068e-03	 0,056113504	   4,6800531	 3	 0	 3
ENSG00000007237	 1.944638588	GAS7	growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]	 3,188631e-20	 1,944638588	  584,651970	 6,362137e-52	 1,946746483	  27,7720642	5,865199e-04	 1,946173732	  27,7758981	 3	 3	 6
ENSG00000007264	 4.692076810	MATK	megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6906]	 1,337689e-06	 4,692076810	   29,450826	 9,711512e-14	 4,697988009	   1,3990499	2,765212e-03	 4,506007404	   1,4028854	 0	 3	 3
ENSG00000007341	 1.437652691	ST7L	suppression of tumorigenicity 7 like [Source:HGNC Symbol;Acc:HGNC:18441]	 7,934987e-09	 1,437652691	  197,865474	 1,848790e-12	 1,437244398	   9,3804427	2,252104e-05	 1,436978926	   9,3842776	 3	 3	 6
ENSG00000007350	 3.770321421	TKTL1	transketolase like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	 7,601234e-04	 3,770321421	   16,033265	 4,207658e-07	 3,762265088	   0,7591556	6,160228e-03	 3,572101754	   0,7629911	 0	 2	 2
ENSG00000007372	 1.425676791	PAX6	paired box 6 [Source:HGNC Symbol;Acc:HGNC:8620]	 3,441042e-02	 1,425676791	   24,418636	 1,939963e-03	 1,425018433	   1,1563887	4,294712e-02	 1,423037014	   1,1602241	 3	 3	 6
ENSG00000007402	 1.214974535	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]	 6,322151e-04	 1,214974535	  222,310259	 1,798877e-06	 1,215102929	  10,5499152	1,396083e-02	 1,215085476	  10,5537499	 3	 3	 6
ENSG00000007516	 1.294526065	BAIAP3	BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948]	 1,301164e-05	 1,294526065	  183,551907	 3,733604e-08	 1,294320343	   8,7044140	1,414369e-03	 1,294233037	   8,7082489	 3	 3	 6
ENSG00000007866	 0.791261166	TEAD3	TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]	 4,662617e-09	 0,791261166	  653,527264	 1,295381e-11	 0,790946367	  31,0639000	4,770310e-04	 0,791002849	  31,0600640	 3	 3	 6
ENSG00000007968	 1.464966950	E2F2	E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]	 3,293893e-04	 1,464966950	   72,470042	 2,216491e-07	 1,466397933	   3,4465925	7,700672e-03	 1,465542951	   3,4504279	 3	 3	 6
ENSG00000008083	 0.675276049	JARID2	jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196]	 1,456302e-23	 0,675276049	  894,336526	 2,610816e-28	 0,675008468	  42,4815627	3,178538e-06	 0,675092017	  42,4777260	 3	 3	 6
ENSG00000008086	 1.248506213	CDKL5	cyclin dependent kinase like 5 [Source:HGNC Symbol;Acc:HGNC:11411]	 3,095944e-04	 1,248506213	  123,634515	 1,354017e-05	 1,248257185	   5,8606323	1,798551e-05	 1,248190350	   5,8644674	 3	 3	 6
ENSG00000008118	 1.603965813	CAMK1G	calcium/calmodulin dependent protein kinase IG [Source:HGNC Symbol;Acc:HGNC:14585]	 8,835705e-05	 1,603965813	   61,865212	 4,710776e-08	 1,604347460	   2,9362668	1,478807e-03	 1,602432549	   2,9401022	 3	 3	 6
ENSG00000008226	 0.687002734	DLEC1	DLEC1 cilia and flagella associated protein [Source:HGNC Symbol;Acc:HGNC:2899]	 4,344075e-07	 0,687002734	  144,384294	 8,215677e-11	 0,686852753	   6,8546878	2,570086e-04	 0,687339497	   6,8508520	 3	 3	 6
ENSG00000008300	 1.349067096	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230]	 2,254235e-03	 1,349067096	   61,867768	 3,760946e-05	 1,347848238	   2,9268660	4,686096e-03	 1,347403572	   2,9307013	 3	 3	 6
ENSG00000008311	 1.218223616	AASS	aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]	 3,370947e-02	 1,218223616	   76,440867	 7,080066e-04	 1,216531298	   3,6043561				 3	 3	 6
ENSG00000008441	 6.182184413	NFIX	nuclear factor I X [Source:HGNC Symbol;Acc:HGNC:7788]	1,191050e-291	 6,182184413	 3331,564699	 0,000000e+00	 6,184367524	 158,0611234	1,732519e-07	 6,180787091	 158,0649506	 3	 3	 6
ENSG00000008513	 0.486807708	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10862]	 1,580070e-74	 0,486807708	 2628,164454	6,326782e-100	 0,486530714	 124,8004773	1,935584e-06	 0,486592562	 124,7966372	 3	 3	 6
ENSG00000008516	 0.757223702	MMP25	matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:HGNC:14246]	 3,503375e-02	 0,757223702	   34,736454	 1,286147e-03	 0,755959990	   1,6594385				 3	 3	 6
ENSG00000008517	 2.196096912	IL32	interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]	 2,697749e-26	 2,196096912	  360,257801	 3,882526e-47	 2,197017984	  17,0948468	5,013477e-05	 2,195460829	  17,0986813	 3	 3	 6
ENSG00000008869	 0.833164387	HEATR5B	HEAT repeat containing 5B [Source:HGNC Symbol;Acc:HGNC:29273]	 3,261780e-03	 0,833164387	  101,854764	 3,342502e-04	 0,832849193	   4,8424527	1,425543e-04	 0,833107226	   4,8386171	 3	 3	 6
ENSG00000008988	 1.283041873	RPS20	ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]	 5,437737e-11	 1,283041873	 1590,848613	 4,771430e-15	 1,283212495	  75,5115060	2,844355e-04	 1,283203704	  75,5153356	 3	 3	 6
ENSG00000009694	 1.716561695	TENM1	teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:8117]	 9,184560e-05	 1,716561695	   57,112640	 8,827689e-09	 1,716435411	   2,7104512	6,392561e-03	 1,713336859	   2,7142865	 3	 3	 6
ENSG00000009709	13.594012076	PAX7	paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]	 1,533331e-16	13,594012076	   77,569634	 1,766629e-47	13,628692440	   3,6867306	5,274064e-03	12,763016407	   3,6905660	 0	 3	 3
ENSG00000009765	 0.214485715	IYD	iodotyrosine deiodinase [Source:HGNC Symbol;Acc:HGNC:21071]	 2,102242e-26	 0,214485715	  145,190791	 3,696032e-50	 0,214438510	   6,8895546	1,117604e-06	 0,216823492	   6,8857188	 3	 3	 6
ENSG00000010278	 1.362651679	CD9	CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]	 7,939839e-09	 1,362651679	  265,364282	 2,633774e-12	 1,362563446	  12,5863862	2,614860e-05	 1,362446210	  12,5902208	 3	 3	 6
ENSG00000010295	 0.690772977	IFFO1	intermediate filament family orphan 1 [Source:HGNC Symbol;Acc:HGNC:24970]	 1,060643e-08	 0,690772977	  325,460453	 2,461994e-17	 0,689857081	  15,5041692	6,480061e-03	 0,690069021	  15,5003333	 3	 3	 6
ENSG00000010318	 0.592029899	PHF7	PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]	 4,591011e-05	 0,592029899	   62,059472	 7,617252e-09	 0,592065920	   2,9453029	1,645308e-03	 0,593824127	   2,9414672	 3	 3	 6
ENSG00000010319	 0.411991587	SEMA3G	semaphorin 3G [Source:HGNC Symbol;Acc:HGNC:30400]	 1,490338e-95	 0,411991587	 3475,180026	3,323848e-151	 0,411772719	 164,9807505	2,734135e-06	 0,411832129	 164,9769086	 3	 3	 6
ENSG00000010327	 1.277015299	STAB1	stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]	 1,278152e-02	 1,277015299	   52,081834	 5,144488e-04	 1,277685245	   2,4763011	2,088904e-02	 1,277436805	   2,4801364	 3	 3	 6
ENSG00000010379	 0.591257777	SLC6A13	solute carrier family 6 member 13 [Source:HGNC Symbol;Acc:HGNC:11046]	 1,799060e-15	 0,591257777	  411,510780	 8,631646e-31	 0,590587265	  19,5740045	1,263991e-03	 0,590854132	  19,5701683	 3	 3	 6
ENSG00000010438	 0.355179979	PRSS3	serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]	 5,302681e-03	 0,355179979	   14,248118	 1,931907e-05	 0,354634964	   0,6778673	1,139821e-02	 0,371340431	   0,6740317	 2	 0	 2
ENSG00000010610	 0.744723926	CD4	CD4 molecule [Source:HGNC Symbol;Acc:HGNC:1678]	 4,646442e-04	 0,744723926	   90,333162	 2,506507e-06	 0,744646859	   4,2873213	4,446847e-03	 0,745206282	   4,2834856	 3	 3	 6
ENSG00000010704	 1.277117774	HFE	homeostatic iron regulator [Source:HGNC Symbol;Acc:HGNC:4886]	 3,746109e-02	 1,277117774	   33,944828	 3,283077e-03	 1,277885237	   1,6142490	2,712548e-02	 1,277503602	   1,6180845	 3	 3	 6
ENSG00000010803	 1.253196266	SCMH1	Scm polycomb group protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:19003]	 1,301516e-05	 1,253196266	  247,720228	 4,926042e-08	 1,252726973	  11,7328267	1,194829e-03	 1,252690869	  11,7366613	 3	 3	 6
ENSG00000010810	 0.666321531	FYN	FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]	 6,063449e-25	 0,666321531	 1341,216657	 8,401351e-33	 0,666026711	  63,7025632	1,305975e-05	 0,666084996	  63,6987259	 3	 3	 6
ENSG00000010818	 1.291273965	HIVEP2	HIVEP zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4921]	 4,107828e-05	 1,291273965	  167,919187	 1,021653e-07	 1,291550790	   7,9731917	2,602122e-03	 1,291458588	   7,9770267	 3	 3	 6
ENSG00000010932	 0.473487450	FMO1	flavin containing dimethylaniline monoxygenase 1 [Source:HGNC Symbol;Acc:HGNC:3769]	 1,124825e-51	 0,473487450	  978,174813	 3,245696e-78	 0,473156046	  46,4568192	4,558062e-06	 0,473329806	  46,4529819	 3	 3	 6
ENSG00000011021	 0.792371186	CLCN6	chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024]	 5,307207e-05	 0,792371186	  203,999962	 9,808132e-08	 0,791614481	   9,7216793	7,713080e-03	 0,791794028	   9,7178436	 3	 3	 6
ENSG00000011052	 1.432490080	NME1-NME2	NME1-NME2 readthrough [Source:HGNC Symbol;Acc:HGNC:33531]	 3,971954e-15	 1,432490080	 1165,435601	 4,352371e-26	 1,432816962	  55,3147227	2,993451e-04	 1,432773107	  55,3185544	 3	 3	 6
