ENSID	RatiosMoys_.MT1_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT1_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT1_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT1_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT1_SC.	Flags_tot
ENSG00000007968	 1.994268890	E2F2	E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]	 1,284131e-09	 1,994268890	  123,026117	 1,313387e-16	 1,992558543	  5,9150059	1,146141e-03	 1,98901948	  5,9167929	 3	 3	 6
ENSG00000008517	 1.761423955	IL32	interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]	 4,420035e-16	 1,761423955	  323,371241	 8,355303e-26	 1,761755260	 15,5802676	2,958932e-04	 1,76098199	 15,5820541	 3	 3	 6
ENSG00000009709	 1.828949440	PAX7	paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]	 1,457812e-14	 1,828949440	  354,481651	 2,052431e-29	 1,827875489	 17,0496168	1,076229e-03	 1,82703334	 17,0514032	 3	 3	 6
ENSG00000009765	 0.480545867	IYD	iodotyrosine deiodinase [Source:HGNC Symbol;Acc:HGNC:21071]	 4,692220e-07	 0,480545867	   77,783204	 3,996900e-13	 0,481072583	  3,7426317	2,785176e-03	 0,48297864	  3,7408442	 3	 3	 6
ENSG00000010310	 0.552317529	GIPR	gastric inhibitory polypeptide receptor [Source:HGNC Symbol;Acc:HGNC:4271]	 4,848446e-05	 0,552317529	   54,906609	 1,151566e-08	 0,552186956	  2,6457102	2,560890e-03	 0,55423478	  2,6439227	 3	 3	 6
ENSG00000010319	 0.657321130	SEMA3G	semaphorin 3G [Source:HGNC Symbol;Acc:HGNC:30400]	 1,069707e-14	 0,657321130	  984,989787	 2,653944e-27	 0,657544165	 47,4088033	1,327713e-03	 0,65761428	 47,4070141	 3	 3	 6
ENSG00000011426	 1.523090175	ANLN	anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	 1,343893e-09	 1,523090175	  219,484536	 5,736971e-14	 1,522067210	 10,5516079	4,287730e-04	 1,52155871	 10,5533946	 3	 3	 6
ENSG00000012048	 1.685500482	BRCA1	BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]	 1,574584e-10	 1,685500482	  152,181078	 6,631748e-14	 1,684906658	  7,3234138	1,036133e-06	 1,68359495	  7,3252007	 3	 3	 6
ENSG00000013588	 0.619928210	GPRC5A	G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]	 1,734028e-14	 0,619928210	  422,387833	 2,362510e-24	 0,620180338	 20,3299198	6,505140e-04	 0,62037779	 20,3281316	 3	 3	 6
ENSG00000014257	 1.648442157	ACP3	acid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:125]	 2,649073e-04	 1,648442157	   49,138392	 7,325569e-07	 1,648903844	  2,3685124	1,265750e-03	 1,64530393	  2,3702995	 3	 3	 6
ENSG00000017427	 1.584941013	IGF1	insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]	 1,651167e-13	 1,584941013	  298,835142	 3,291148e-19	 1,585133507	 14,3972497	1,517702e-04	 1,58465649	 14,3990362	 3	 3	 6
ENSG00000019186	 0.647682978	CYP24A1	cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]	 3,429497e-02	 0,647682978	   19,110552	 1,530651e-03	 0,647281738	  0,9214987	1,722429e-02	 0,65105544	  0,9197114	 3	 3	 6
ENSG00000019991	 1.754239979	HGF	hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]	 4,345857e-07	 1,754239979	   95,730048	 2,615950e-11	 1,752937975	  4,6040273	1,107407e-03	 1,75039157	  4,6058144	 3	 3	 6
ENSG00000020633	 0.500480434	RUNX3	RUNX family transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]	 2,445853e-02	 0,500480434	   13,550921	 4,888773e-04	 0,501155315	  0,6517204	9,588448e-03	 0,51117831	  0,6499331	 3	 0	 3
ENSG00000021826	 1.702064126	CPS1	carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]	 1,111333e-11	 1,702064126	  386,070212	 1,042094e-26	 1,701932284	 18,5919611	4,320829e-03	 1,70138721	 18,5937474	 3	 3	 6
ENSG00000022556	 0.001954485	NLRP2	NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]	 2,528495e-26	 0,001954485	  500,658438	2,965362e-287	 0,001961793	 24,1130859	6,353694e-06	 0,00299033	 24,1112975	 3	 0	 3
ENSG00000023445	 2.393393210	BIRC3	baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]	 1,454104e-06	 2,393393210	   53,377950	 1,291373e-12	 2,392558536	  2,5684451	1,584321e-03	 2,37626700	  2,5702322	 3	 3	 6
ENSG00000026103	 1.530364027	FAS	Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]	 2,257162e-03	 1,530364027	   39,974018	 4,065779e-05	 1,529644563	  1,9227715	7,312142e-04	 1,52678032	  1,9245587	 3	 3	 6
ENSG00000026559	 1.571720419	KCNG1	potassium voltage-gated channel modifier subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:6248]	 5,135615e-05	 1,571720419	   80,922894	 4,622852e-08	 1,570812209	  3,8913259	4,618071e-03	 1,56914319	  3,8931130	 3	 3	 6
ENSG00000030304	 1.550855123	MUSK	muscle associated receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7525]	 1,289306e-02	 1,550855123	   28,978354	 1,535159e-04	 1,551841734	  1,3978664	3,214601e-02	 1,54754720	  1,3996536	 3	 3	 6
ENSG00000035499	 1.543661606	DEPDC1B	DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]	 2,238539e-05	 1,543661606	   89,319577	 4,304052e-08	 1,542833363	  4,2950680	2,420651e-03	 1,54147623	  4,2968551	 3	 3	 6
ENSG00000036565	 0.614791022	SLC18A1	solute carrier family 18 member A1 [Source:HGNC Symbol;Acc:HGNC:10934]	 4,565728e-02	 0,614791022	   15,821817	 1,744171e-03	 0,614341574	  0,7631880	4,898311e-02	 0,61969023	  0,7614007	 3	 2	 5
ENSG00000036828	 1.589207485	CASR	calcium sensing receptor [Source:HGNC Symbol;Acc:HGNC:1514]	 7,626188e-05	 1,589207485	   79,999372	 3,749447e-08	 1,589073335	  3,8512000	7,657812e-03	 1,58726884	  3,8529871	 3	 3	 6
ENSG00000039537	 0.590263238	C6	complement C6 [Source:HGNC Symbol;Acc:HGNC:1339]	 3,368255e-02	 0,590263238	   90,283774	 3,435190e-10	 0,590510861	  4,3460367	4,030696e-02	 0,59156944	  4,3442492	 3	 3	 6
ENSG00000041353	 1.559872320	RAB27B	RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]	 4,976241e-02	 1,559872320	   15,957009	 2,965228e-03	 1,559108715	  0,7677352	2,468353e-02	 1,55112612	  0,7695224	 3	 3	 6
ENSG00000043039	 1.820557938	BARX2	BARX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:956]	 4,599740e-06	 1,820557938	   67,669631	 1,047223e-09	 1,819028388	  3,2534271	5,042007e-04	 1,81473391	  3,2552142	 3	 3	 6
ENSG00000049283	 1.656065974	EPN3	epsin 3 [Source:HGNC Symbol;Acc:HGNC:18235]	 1,117583e-02	 1,656065974	   22,999083	 1,715993e-04	 1,656807909	  1,1088265	4,476872e-03	 1,64897436	  1,1106138	 3	 3	 6
ENSG00000050730	 1.577536054	TNIP3	TNFAIP3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:19315]				 3,268440e-02	 1,577536054	  0,3537859				 0	 2	 2
ENSG00000051180	 1.792501297	RAD51	RAD51 recombinase [Source:HGNC Symbol;Acc:HGNC:9817]	 4,824190e-06	 1,792501297	   65,559430	 2,003920e-09	 1,792126759	  3,1562705	1,274710e-04	 1,78800068	  3,1580577	 3	 3	 6
ENSG00000051341	 1.504011234	POLQ	DNA polymerase theta [Source:HGNC Symbol;Acc:HGNC:9186]	 8,579682e-04	 1,504011234	   51,107568	 1,518192e-05	 1,503575791	  2,4596145	1,263968e-03	 1,50156632	  2,4614016	 3	 3	 6
ENSG00000058085	 1.645719439	LAMC2	laminin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:6493]	 6,046474e-07	 1,645719439	  103,392558	 2,680774e-10	 1,645834187	  4,9800571	6,130295e-04	 1,64413368	  4,9818441	 3	 3	 6
ENSG00000060566	 0.522730366	CREB3L3	cAMP responsive element binding protein 3 like 3 [Source:HGNC Symbol;Acc:HGNC:18855]	 4,577670e-02	 0,522730366	   11,561682	 1,623000e-03	 0,523195497	  0,5562350	2,179379e-02	 0,53396833	  0,5544477	 3	 0	 3
ENSG00000062524	 1.523569034	LTK	leukocyte receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6721]	 1,496349e-02	 1,523569034	   33,207255	 1,592777e-04	 1,522183056	  1,5952874				 3	 3	 6
ENSG00000064195	 2.346523783	DLX3	distal-less homeobox 3 [Source:HGNC Symbol;Acc:HGNC:2916]	 9,932025e-03	 2,346523783	   14,123049	 8,964593e-05	 2,344392390	  0,6791054	4,096138e-03	 2,28890781	  0,6808927	 0	 3	 3
ENSG00000064218	 1.574822771	DMRT3	doublesex and mab-3 related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:13909]	 4,762241e-03	 1,574822771	   36,816105	 2,456027e-05	 1,574863288	  1,7733419	1,664678e-02	 1,57115977	  1,7751291	 3	 3	 6
ENSG00000064787	 1.593290351	BCAS1	brain enriched myelin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:974]				 1,408238e-02	 1,593290351	  0,4899286				 2	 3	 5
ENSG00000065320	 2.111633946	NTN1	netrin 1 [Source:HGNC Symbol;Acc:HGNC:8029]	 2,670595e-03	 2,111633946	  238,453659	 1,175021e-28	 2,109423397	 11,4626590	1,324109e-02	 2,10711773	 11,4644457	 3	 3	 6
ENSG00000065328	 2.228514919	MCM10	minichromosome maintenance 10 replication initiation factor [Source:HGNC Symbol;Acc:HGNC:18043]	 1,535250e-12	 2,228514919	  134,985806	 4,884281e-21	 2,226873634	  6,4926387	3,512101e-04	 2,22187048	  6,4944257	 3	 3	 6
ENSG00000066248	 0.401511735	NGEF	neuronal guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:7807]	 5,139212e-04	 0,401511735	  179,398361	 1,367486e-29	 0,401486154	  8,6381635	2,680864e-02	 0,40256752	  8,6363758	 3	 3	 6
ENSG00000066279	 1.517716647	ASPM	assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]	 8,086186e-09	 1,517716647	  247,158978	 4,287903e-15	 1,517663518	 11,9018193	2,327930e-03	 1,51722087	 11,9036060	 3	 3	 6
ENSG00000066405	 1.802582863	CLDN18	claudin 18 [Source:HGNC Symbol;Acc:HGNC:2039]				 1,919847e-03	 1,802582863	  0,5599444				 1	 2	 3
ENSG00000066813	 0.560247876	ACSM2B	acyl-CoA synthetase medium chain family member 2B [Source:HGNC Symbol;Acc:HGNC:30931]	 3,640717e-12	 0,560247876	  215,911891	 5,272734e-20	 0,560260444	 10,3989541	7,454830e-04	 0,56076567	 10,3971664	 3	 3	 6
ENSG00000067066	 1.643408375	SP100	SP100 nuclear antigen [Source:HGNC Symbol;Acc:HGNC:11206]	 7,319341e-03	 1,643408375	   26,858000	 7,769688e-05	 1,644060499	  1,2948976	7,898433e-03	 1,63761350	  1,2966848	 3	 3	 6
ENSG00000068489	 1.528059529	PRR11	proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]	 1,393402e-09	 1,528059529	  270,137539	 3,510905e-16	 1,527059938	 12,9872014	1,545916e-03	 1,52663808	 12,9889879	 3	 3	 6
ENSG00000069482	 1.948951927	GAL	galanin and GMAP prepropeptide [Source:HGNC Symbol;Acc:HGNC:4114]	 3,508265e-02	 1,948951927	   13,245938	 8,760602e-04	 1,947253490	  0,6365612	4,054384e-02	 1,91830337	  0,6383485	 1	 3	 4
ENSG00000070019	 1.540354886	GUCY2C	guanylate cyclase 2C [Source:HGNC Symbol;Acc:HGNC:4688]				 2,257644e-03	 1,540354886	  0,8457492				 2	 3	 5
ENSG00000070601	 2.103967065	FRMPD1	FERM and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29159]	 3,574187e-11	 2,103967065	  113,992652	 2,419839e-17	 2,103354106	  5,4876277	6,946698e-05	 2,09860393	  5,4894147	 3	 3	 6
ENSG00000070729	 1.914725032	CNGB1	cyclic nucleotide gated channel subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2151]	 2,325645e-03	 1,914725032	   27,491495	 4,044727e-06	 1,913644810	  1,3223851	1,093498e-02	 1,90048815	  1,3241723	 3	 3	 6
ENSG00000070748	 0.618903004	CHAT	choline O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:1912]				 5,770936e-03	 0,618903004	  0,6051064	6,437874e-03	 0,62548476	  0,6033190	 3	 2	 5
ENSG00000070886	 0.493903511	EPHA8	EPH receptor A8 [Source:HGNC Symbol;Acc:HGNC:3391]	 6,727385e-08	 0,493903511	   74,820408	 1,571533e-12	 0,493642303	  3,6057072	9,800186e-06	 0,49553204	  3,6039197	 3	 3	 6
ENSG00000071539	 1.557062589	TRIP13	thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]	 1,029006e-04	 1,557062589	   72,060324	 2,260316e-07	 1,556592715	  3,4674442	4,572685e-03	 1,55481950	  3,4692314	 3	 3	 6
ENSG00000072571	 1.684841119	HMMR	hyaluronan mediated motility receptor [Source:HGNC Symbol;Acc:HGNC:5012]	 7,648345e-07	 1,684841119	   90,819505	 4,049248e-10	 1,684170064	  4,3702149	2,564376e-04	 1,68198018	  4,3720019	 3	 3	 6
ENSG00000073111	 1.566974842	MCM2	minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]	 5,995728e-21	 1,566974842	  719,680453	 5,851920e-28	 1,566279737	 34,6199023	3,512675e-05	 1,56609477	 34,6216877	 3	 3	 6
ENSG00000073282	 1.877103413	TP63	tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979]	 1,587375e-05	 1,877103413	   60,367460	 1,086618e-09	 1,876332522	  2,9050316	3,753401e-03	 1,87079532	  2,9068188	 3	 3	 6
ENSG00000073605	 0.638887811	GSDMB	gasdermin B [Source:HGNC Symbol;Acc:HGNC:23690]	 2,086969e-09	 0,638887811	  390,920006	 9,779844e-22	 0,638544066	 18,8496138	6,103825e-03	 0,63873858	 18,8478257	 3	 3	 6
ENSG00000075035	 0.553000518	WSCD2	WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]	 6,014386e-05	 0,553000518	  329,811738	 1,336540e-27	 0,552791573	 15,8888793	6,470261e-03	 0,55313282	 15,8870913	 3	 3	 6
ENSG00000075218	 1.669524507	GTSE1	G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]	 4,691639e-10	 1,669524507	  203,584354	 1,264018e-16	 1,668344120	  9,7885646	1,145085e-03	 1,66741204	  9,7903514	 3	 3	 6
ENSG00000075290	 1.527301313	WNT8B	Wnt family member 8B [Source:HGNC Symbol;Acc:HGNC:12789]	 9,322148e-04	 1,527301313	   67,175975	 8,619812e-07	 1,526152714	  3,2294374	2,893591e-02	 1,52446733	  3,2312246	 3	 3	 6
ENSG00000075429	 1.541580085	CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5 [Source:HGNC Symbol;Acc:HGNC:1409]	 2,990726e-07	 1,541580085	  122,845617	 6,202372e-10	 1,541633139	  5,9173368	2,244588e-04	 1,54065199	  5,9191237	 3	 3	 6
ENSG00000075673	 1.585692485	ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit [Source:HGNC Symbol;Acc:HGNC:13816]	 2,150419e-04	 1,585692485	   56,893078	 1,007691e-06	 1,585804532	  2,7405296	1,627655e-03	 1,58330240	  2,7423167	 3	 3	 6
ENSG00000077009	 2.073376656	NMRK2	nicotinamide riboside kinase 2 [Source:HGNC Symbol;Acc:HGNC:17871]	 4,427444e-06	 2,073376656	   52,088426	 2,041409e-10	 2,073557780	  2,5088000	9,166864e-05	 2,06379266	  2,5105872	 3	 3	 6
ENSG00000077152	 1.557555855	UBE2T	ubiquitin conjugating enzyme E2 T [Source:HGNC Symbol;Acc:HGNC:25009]	 4,810879e-05	 1,557555855	   78,575408	 9,573357e-08	 1,556798187	  3,7790921	2,945061e-03	 1,55516941	  3,7808792	 3	 3	 6
ENSG00000077274	 2.078714281	CAPN6	calpain 6 [Source:HGNC Symbol;Acc:HGNC:1483]	 1,293149e-35	 2,078714281	  979,871722	 6,296010e-66	 2,078710805	 47,1874413	8,385979e-05	 2,07818152	 47,1892261	 3	 3	 6
ENSG00000077522	 2.411764061	ACTN2	actinin alpha 2 [Source:HGNC Symbol;Acc:HGNC:164]	 3,609772e-78	 2,411764061	 1416,113277	7,542108e-101	 2,411115482	 68,1728371	7,298346e-07	 2,41047712	 68,1746209	 3	 3	 6
ENSG00000077943	 1.500622463	ITGA8	integrin subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:6144]	 1,475296e-11	 1,500622463	  292,796809	 3,828091e-16	 1,500088850	 14,0872414				 3	 3	 6
ENSG00000078900	 1.990912142	TP73	tumor protein p73 [Source:HGNC Symbol;Acc:HGNC:12003]	 9,817104e-07	 1,990912142	  110,677258	 1,243586e-15	 1,989337618	  5,3243866	1,443416e-02	 1,98543415	  5,3261736	 3	 3	 6
ENSG00000079393	 2.152463089	DUSP13	dual specificity phosphatase 13 [Source:HGNC Symbol;Acc:HGNC:19681]	 2,874406e-03	 2,152463089	   19,926512	 9,094907e-06	 2,151696602	  0,9590276	5,084127e-05	 2,12265672	  0,9608148	 0	 3	 3
ENSG00000079689	 1.835555661	SCGN	secretagogin, EF-hand calcium binding protein [Source:HGNC Symbol;Acc:HGNC:16941]	 1,032093e-02	 1,835555661	   22,095050	 4,842247e-05	 1,835976509	  1,0645912	3,979860e-02	 1,82244088	  1,0663785	 3	 3	 6
ENSG00000080166	 0.561433249	DCT	dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2709]				 7,299220e-03	 0,561433249	  0,4809018				 3	 0	 3
ENSG00000080573	 1.508981278	COL5A3	collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864]	 2,372072e-03	 1,508981278	   45,581757	 2,824892e-05	 1,508543828	  2,1936592	9,487908e-03	 1,50624343	  2,1954464	 3	 3	 6
ENSG00000080986	 1.720483535	NDC80	NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]	 3,909424e-09	 1,720483535	  125,297862	 1,323108e-12	 1,719685976	  6,0283195	3,909917e-05	 1,71791677	  6,0301064	 3	 3	 6
ENSG00000081148	 1.828653960	IMPG2	interphotoreceptor matrix proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:18362]				 3,503509e-03	 1,828653960	  0,5010583	1,361042e-02	 1,80096836	  0,5028456	 0	 2	 2
ENSG00000081189	 2.216044206	MEF2C	myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]	 1,073228e-45	 2,216044206	  902,507056	 3,536422e-72	 2,215686231	 43,4528108	1,558258e-05	 2,21494996	 43,4545958	 3	 3	 6
ENSG00000081248	 1.855220027	CACNA1S	calcium voltage-gated channel subunit alpha1 S [Source:HGNC Symbol;Acc:HGNC:1397]	 3,850422e-17	 1,855220027	  283,092305	 6,585947e-26	 1,855418877	 13,6364458	1,291149e-04	 1,85429136	 13,6382324	 3	 3	 6
ENSG00000081800	 0.632081372	SLC13A1	solute carrier family 13 member 1 [Source:HGNC Symbol;Acc:HGNC:10916]				 3,352208e-03	 0,632081372	  0,7448850	2,632359e-02	 0,63711034	  0,7430977	 3	 2	 5
ENSG00000082482	 1.776240237	KCNK2	potassium two pore domain channel subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:6277]	 1,838808e-03	 1,776240237	   35,370199	 1,563244e-06	 1,776307693	  1,7036487	2,094907e-02	 1,76901627	  1,7054359	 3	 3	 6
ENSG00000083454	 2.075796089	P2RX5	purinergic receptor P2X 5 [Source:HGNC Symbol;Acc:HGNC:8536]	 4,131840e-04	 2,075796089	   31,868247	 1,567837e-07	 2,074405295	  1,5327625	1,873635e-03	 2,05849519	  1,5345497	 3	 3	 6
ENSG00000085276	 1.719374244	MECOM	MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]	 1,740909e-19	 1,719374244	  427,186606	 4,089422e-29	 1,719030544	 20,5629963	6,813510e-05	 1,71851186	 20,5647825	 3	 3	 6
ENSG00000085465	 0.559793612	OVGP1	oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]	 1,948601e-04	 0,559793612	   54,286984	 1,924678e-08	 0,559716421	  2,6151315	1,064313e-02	 0,56172418	  2,6133440	 3	 3	 6
ENSG00000085840	 1.794622742	ORC1	origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]	 4,006313e-06	 1,794622742	   77,390244	 2,414657e-10	 1,793458154	  3,7224038	3,423097e-03	 1,78994414	  3,7241909	 3	 3	 6
ENSG00000086159	 0.593834071	AQP6	aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639]	 2,248946e-05	 0,593834071	   85,577942	 1,066853e-09	 0,594135390	  4,1185953	1,061847e-02	 0,59523419	  4,1168078	 3	 3	 6
ENSG00000086967	 1.934888925	MYBPC2	myosin binding protein C2 [Source:HGNC Symbol;Acc:HGNC:7550]	 5,016679e-22	 1,934888925	  318,517883	 1,861658e-30	 1,934681976	 15,3389304	1,610859e-05	 1,93347511	 15,3407169	 3	 3	 6
ENSG00000087510	 3.351179568	TFAP2C	transcription factor AP-2 gamma [Source:HGNC Symbol;Acc:HGNC:11744]	 9,391968e-04	 3,351179568	   18,097018	 1,512330e-07	 3,348956999	  0,8705099	1,745586e-02	 3,21549291	  0,8722971	 0	 2	 2
ENSG00000087586	 1.681100971	AURKA	aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]	 3,811121e-09	 1,681100971	  136,527848	 9,243331e-13	 1,680313173	  6,5681468	1,017781e-04	 1,67887176	  6,5699338	 3	 3	 6
ENSG00000087589	 1.951410590	CASS4	Cas scaffold protein family member 4 [Source:HGNC Symbol;Acc:HGNC:15878]	 2,162892e-08	 1,951410590	   87,481438	 6,477922e-13	 1,951030316	  4,2114271	4,397897e-05	 1,94648979	  4,2132141	 3	 3	 6
ENSG00000088320	 1.745884888	REM1	RRAD and GEM like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:15922]				 4,888611e-03	 1,745884888	  0,5152212	1,648783e-02	 1,72421980	  0,5170084	 0	 3	 3
ENSG00000088325	 1.658160771	TPX2	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	 8,902264e-18	 1,658160771	  660,297768	 3,641844e-32	 1,656917256	 31,7440331	4,857549e-04	 1,65663991	 31,7458186	 3	 3	 6
ENSG00000089041	 0.617780385	P2RX7	purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]				 1,642804e-02	 0,617780385	  0,4530162	4,413045e-02	 0,62657642	  0,4512289	 3	 0	 3
ENSG00000089127	 1.556862081	OAS1	2-5-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]				 3,115075e-02	 1,556862081	  0,3911536				 1	 2	 3
ENSG00000089225	14.630279534	TBX5	T-box transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:11604]	 9,598524e-14	14,630279534	   52,486861	 9,145179e-35	14,604651593	  2,5256828	1,386344e-04	13,10588572	  2,5274700	 0	 3	 3
