ENSID	RatiosMoys_.d42._vs_.d22.	Symbol	Description	pval_DEseq2	RatiosMoys_.d42._vs_.d22.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d42._vs_.d22.	Delta_edgeR	pval_Voom	RatiosMoys_.d42._vs_.d22.	Delta_Voom	Flags_.d22.	Flags_.d42.	Flags_tot
ENSG00000002933	4.998371e-01	TMEM176A	transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]	 5,700932e-49	4,998371e-01	9,263870e+02	 3,037458e-76	5,054186e-01	  43,4317621	3,424084e-05	5,055888e-01	  43,4275642	 3	 3	 6
ENSG00000003096	2.314029e+00	KLHL13	kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]	 4,853375e-95	2,314029e+00	1,388838e+03	4,096151e-132	2,341567e+00	  67,1973121	6,582796e-07	2,341069e+00	  67,2015046	 3	 3	 6
ENSG00000003137	1.228650e+00	CYP26B1	cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]				 6,374823e-03	1,228650e+00	   1,9921450				 3	 3	 6
ENSG00000003147	1.894341e+00	ICA1	islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]	 6,501793e-08	1,894341e+00	8,213597e+01	 4,486674e-13	1,917202e+00	   3,9914311	1,763677e-05	1,913605e+00	   3,9956272	 3	 3	 6
ENSG00000003249	5.952477e-01	DBNDD1	dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]	 1,111082e-18	5,952477e-01	4,679304e+02	 1,312556e-34	6,016104e-01	  21,8421784	7,319178e-04	6,018447e-01	  21,8379813	 3	 3	 6
ENSG00000003400	2.593884e+00	CASP10	caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]	 5,158523e-06	2,593884e+00	4,068368e+01	 1,210059e-11	2,619434e+00	   1,9612525	6,146557e-04	2,594295e+00	   1,9654488	 3	 3	 6
ENSG00000003436	6.529986e-01	TFPI	tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]	 5,707731e-08	6,529986e-01	1,665851e+02	 3,531402e-13	6,608945e-01	   7,7126198	1,975206e-03	6,614025e-01	   7,7084232	 3	 3	 6
ENSG00000003756	8.227951e-01	RBM5	RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]	 1,239291e-08	8,227951e-01	7,350171e+02	 6,525697e-10	8,320925e-01	  33,0153532	2,201914e-03	8,321324e-01	  33,0111567	 3	 3	 6
ENSG00000003989	5.608487e-01	SLC7A2	solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]	 1,232487e-14	5,608487e-01	2,496891e+02	 8,142839e-25	5,681059e-01	  11,6242411	3,512964e-04	5,686100e-01	  11,6200443	 3	 3	 6
ENSG00000004139	1.265050e+00	SARM1	sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]	 9,560366e-07	1,265050e+00	2,555956e+02	 2,401507e-10	1,280057e+00	  12,7968918	3,893402e-04	1,280016e+00	  12,8010872	 3	 3	 6
ENSG00000004399	5.460695e-01	PLXND1	plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]	 3,605481e-60	5,460695e-01	3,609807e+03	 1,271776e-98	5,521261e-01	 168,8768334	1,224197e-04	5,521630e-01	 168,8726314	 3	 3	 6
ENSG00000004455	8.064533e-01	AK2	adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]	 2,526162e-09	8,064533e-01	4,897750e+02	 3,325701e-10	8,158470e-01	  22,0872553	2,668746e-04	8,159153e-01	  22,0830588	 3	 3	 6
ENSG00000004478	7.348445e-01	FKBP4	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]	 4,489241e-17	7,348445e-01	7,489524e+02	 2,399969e-20	7,435382e-01	  34,3237067	2,330293e-05	7,436112e-01	  34,3195096	 3	 3	 6
ENSG00000004487	1.202371e+00	KDM1A	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]	 1,343103e-08	1,202371e+00	6,289322e+02	 9,155897e-11	1,216373e+00	  31,8675397	4,057164e-05	1,216370e+00	  31,8717332	 3	 3	 6
ENSG00000004660	1.316008e+00	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]	 1,366061e-03	1,316008e+00	8,345640e+01	 6,028256e-06	1,329874e+00	   4,1333349	1,316453e-02	1,329637e+00	   4,1375310	 3	 3	 6
ENSG00000004700	1.255760e+00	RECQL	RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]	 2,979300e-05	1,255760e+00	1,602136e+02	 1,017075e-07	1,270891e+00	   8,0400980	4,483157e-05	1,270834e+00	   8,0442937	 3	 3	 6
ENSG00000004776	8.081154e+00	HSPB6	heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]	3,900270e-129	8,081154e+00	6,676977e+02	2,232771e-233	8,170660e+00	  32,0630618	1,574586e-06	8,136918e+00	  32,0672565	 3	 3	 6
ENSG00000004799	3.835774e-01	PDK4	pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]	 4,955128e-37	3,835774e-01	3,404828e+02	 8,528620e-57	3,881499e-01	  16,0127377	4,320432e-07	3,888177e-01	  16,0085407	 3	 3	 6
ENSG00000004838	1.292533e+00	ZMYND10	zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]	 2,643640e-02	1,292533e+00	3,992481e+01	 1,252501e-03	1,306101e+00	   1,9826389	3,692052e-02	1,305724e+00	   1,9868351	 3	 3	 6
ENSG00000004864	6.332437e-01	SLC25A13	solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]	 1,032411e-14	6,332437e-01	4,022762e+02	 2,590829e-26	6,411572e-01	  18,6344364	5,926064e-04	6,413881e-01	  18,6302394	 3	 3	 6
ENSG00000004866	1.302089e+00	ST7	suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]	 2,543147e-05	1,302089e+00	1,330818e+02	 8,144365e-08	1,317483e+00	   6,6271578	6,374315e-06	1,317353e+00	   6,6313536	 3	 3	 6
ENSG00000005020	7.820961e-01	SKAP2	src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]	 8,656246e-06	7,820961e-01	2,183387e+02	 1,663852e-08	7,910965e-01	   9,9189017	4,140913e-03	7,912804e-01	   9,9147052	 3	 3	 6
ENSG00000005059	3.194431e-01	MCUB	mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]	 1,983483e-51	3,194431e-01	4,323601e+02	 2,380490e-83	3,231378e-01	  20,3777142	3,037121e-06	3,237652e-01	  20,3735170	 3	 3	 6
ENSG00000005073	4.109416e+00	HOXA11	homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]	 1,762322e-45	4,109416e+00	2,807397e+02	 1,324508e-77	4,155145e+00	  13,5109826	3,209891e-06	4,140191e+00	  13,5151782	 3	 3	 6
ENSG00000005102	1.518667e+01	MEOX1	mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013]	 1,083201e-24	1,518667e+01	1,016565e+02	 1,046420e-60	1,528866e+01	   4,8796359	1,918382e-04	1,444549e+01	   4,8838321	 0	 3	 3
ENSG00000005108	4.178308e-01	THSD7A	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]	3,154383e-127	4,178308e-01	4,986581e+03	9,360892e-200	4,228200e-01	 234,2352820	9,029064e-06	4,228612e-01	 234,2310768	 3	 3	 6
ENSG00000005175	7.910252e-01	RPAP3	RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]	 5,462117e-05	7,910252e-01	1,529897e+02	 1,853115e-06	8,007332e-01	   6,9102890	4,160552e-04	8,009789e-01	   6,9060925	 3	 3	 6
ENSG00000005187	1.369034e+00	ACSM3	acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]	 4,103854e-08	1,369034e+00	2,791906e+02	 5,356069e-15	1,384914e+00	  13,7975333	1,841831e-03	1,384797e+00	  13,8017287	 3	 3	 6
ENSG00000005189	1.813978e+00	REXO5	RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]	 1,398399e-03	1,813978e+00	3,254651e+01	 1,456514e-06	1,837638e+00	   1,5863246	5,145863e-03	1,830327e+00	   1,5905209	 3	 3	 6
ENSG00000005206	7.893414e-01	SPPL2B	signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]	 2,932501e-11	7,893414e-01	6,571203e+02	 6,505230e-13	7,986592e-01	  29,7578979	5,340350e-05	7,987172e-01	  29,7537012	 3	 3	 6
ENSG00000005238	1.211153e+00	ATOSB	atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666]				 2,246700e-04	1,211153e+00	   4,4912424	6,542712e-03	1,211135e+00	   4,4954383	 3	 3	 6
ENSG00000005243	1.701321e+00	COPZ2	COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]	 7,932639e-10	1,701321e+00	1,339639e+02	 1,738470e-15	1,720350e+00	   6,5234632	2,296128e-05	1,719088e+00	   6,5276592	 3	 3	 6
ENSG00000005249	2.766151e+00	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]	 4,445019e-55	2,766151e+00	8,072994e+02	1,212951e-123	2,800573e+00	  38,9792858	3,474238e-05	2,798961e+00	  38,9834800	 3	 3	 6
ENSG00000005448	7.925892e-01	WDR54	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]	 5,856550e-04	7,925892e-01	1,391376e+02	 3,036715e-06	8,008974e-01	   6,3358397	3,533820e-02	8,011650e-01	   6,3316433	 3	 3	 6
ENSG00000005471	2.446186e+00	ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]	 3,124560e-11	2,446186e+00	9,087741e+01	 5,535210e-20	2,474702e+00	   4,3907139	2,607580e-05	2,465417e+00	   4,3949101	 3	 3	 6
ENSG00000005486	7.214275e-01	RHBDD2	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]	 1,589620e-17	7,214275e-01	6,849479e+02	 1,158329e-21	7,298577e-01	  31,4761799	3,843660e-05	7,299440e-01	  31,4719829	 3	 3	 6
ENSG00000005513	1.403085e+00	SOX8	SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203]				 2,083619e-11	1,403085e+00	   8,5641409				 3	 3	 6
ENSG00000005810	1.234079e+00	MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	 1,878953e-04	1,234079e+00	2,513641e+02	 2,988151e-09	1,250232e+00	  12,7188734	1,401293e-02	1,250207e+00	  12,7230687	 3	 3	 6
ENSG00000005882	8.288258e-01	PDK2	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]	 1,277404e-05	8,288258e-01	4,136826e+02							 3	 3	 6
ENSG00000005884	4.965617e-01	ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	 6,746791e-65	4,965617e-01	5,337490e+03	1,153102e-138	5,024538e-01	 249,8702404	4,110937e-05	5,024837e-01	 249,8660352	 3	 3	 6
ENSG00000005889	7.491984e-01	ZFX	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]	 2,472626e-08	7,491984e-01	2,772300e+02	 9,219103e-12	7,580865e-01	  12,6688729	5,682058e-04	7,582669e-01	  12,6646763	 3	 3	 6
ENSG00000005961	1.832889e+00	ITGA2B	integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]	 3,504431e-07	1,832889e+00	8,661170e+01	 8,559967e-13	1,851738e+00	   4,2032211	1,114444e-03	1,848851e+00	   4,2074173	 3	 3	 6
ENSG00000006016	1.513177e+00	CRLF1	cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]	 7,815288e-03	1,513177e+00	3,239360e+01	 1,105851e-04	1,530058e+00	   1,5858527	6,430498e-03	1,527629e+00	   1,5900490	 3	 3	 6
ENSG00000006042	1.393571e+00	TMEM98	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]	 7,629968e-21	1,393571e+00	7,977751e+02	 9,603954e-27	1,409861e+00	  39,3748094	1,068769e-05	1,409812e+00	  39,3790029	 3	 3	 6
ENSG00000006062	1.253106e+00	MAP3K14	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]	 1,227318e-02	1,253106e+00	5,222311e+01	 7,562820e-04	1,267581e+00	   2,6164149	9,187278e-04	1,267416e+00	   2,6206110	 3	 3	 6
ENSG00000006118	6.220798e-01	TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	 2,693538e-51	6,220798e-01	1,706819e+03	 2,829393e-53	6,294988e-01	  79,2857435	1,164442e-08	6,295560e-01	  79,2815448	 3	 3	 6
ENSG00000006210	1.421982e+00	CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]	 5,412430e-08	1,421982e+00	4,456957e+02	 1,435200e-22	1,439146e+00	  21,9636905	8,683205e-03	1,439039e+00	  21,9678854	 3	 3	 6
ENSG00000006283	4.269208e+00	CACNA1G	calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]	6,685199e-178	4,269208e+00	1,531859e+03	3,441354e-289	4,319356e+00	  73,7187929	6,875518e-07	4,316300e+00	  73,7229853	 3	 3	 6
ENSG00000006327	3.327647e+00	TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	 7,361344e-53	3,327647e+00	6,078379e+02	6,772809e-121	3,366368e+00	  29,2682951	9,684083e-05	3,362557e+00	  29,2724899	 3	 3	 6
ENSG00000006432	1.305330e+00	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	 6,711177e-03	1,305330e+00	5,975935e+01	 9,044040e-05	1,321383e+00	   2,9782163	1,582620e-02	1,321083e+00	   2,9824125	 3	 3	 6
ENSG00000006453	8.115370e-01	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]	 5,144909e-04	8,115370e-01	1,253079e+02	 3,989926e-05	8,210737e-01	   5,6392781	4,336606e-03	8,213301e-01	   5,6350816	 3	 3	 6
ENSG00000006459	6.555175e-01	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	 1,992446e-07	6,555175e-01	1,274872e+02	 7,541764e-11	6,636685e-01	   5,8957769	1,383879e-04	6,643239e-01	   5,8915803	 3	 3	 6
ENSG00000006468	5.180944e+00	ETV1	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]	1,325771e-101	5,180944e+00	7,577723e+02	5,605398e-202	5,235283e+00	  36,4299442	1,146334e-05	5,225098e+00	  36,4341386	 3	 3	 6
ENSG00000006555	3.700087e-01	TTC22	tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]	 8,485255e-10	3,700087e-01	7,149077e+01	 1,168720e-17	3,741344e-01	   3,3660734	6,066628e-05	3,774298e-01	   3,3618769	 3	 3	 6
ENSG00000006576	1.435733e+00	PHTF2	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]	 8,925871e-07	1,435733e+00	1,371751e+02	 5,862474e-11	1,453360e+00	   6,7610492	3,469864e-04	1,452981e+00	   6,7652451	 3	 3	 6
ENSG00000006607	8.333172e-01	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]	 5,786758e-05	8,333172e-01	2,569177e+02							 3	 3	 6
ENSG00000006625	1.246413e+00	GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	 2,428334e-03	1,246413e+00	9,279330e+01	 2,270876e-05	1,261028e+00	   4,6584241	1,049745e-02	1,260945e+00	   4,6626201	 3	 3	 6
ENSG00000006638	3.278824e-01	TBXA2R	thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]	 1,381803e-33	3,278824e-01	2,702469e+02	 5,915903e-56	3,314458e-01	  12,7446144	1,279866e-05	3,324269e-01	  12,7404175	 3	 3	 6
ENSG00000006695	7.416868e-01	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260]	 3,389018e-05	7,416868e-01	1,140824e+02	 4,315707e-07	7,499780e-01	   5,2351200	7,460111e-04	7,504373e-01	   5,2309235	 3	 3	 6
ENSG00000006704	1.224363e+00	GTF2IRD1	GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]	 2,497994e-05	1,224363e+00	2,683810e+02	 6,966278e-09	1,237855e+00	  13,4897081	5,560740e-03	1,237838e+00	  13,4939033	 3	 3	 6
ENSG00000006712	8.271789e-01	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]	 3,102275e-05	8,271789e-01	4,010028e+02							 3	 3	 6
ENSG00000006740	1.499554e+00	ARHGAP44	Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]	 3,551629e-07	1,499554e+00	1,314400e+02	 9,879622e-12	1,516062e+00	   6,4374463	4,930115e-04	1,515500e+00	   6,4416423	 3	 3	 6
ENSG00000006744	8.027284e-01	ELAC2	elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]	 2,013464e-08	8,027284e-01	3,808623e+02	 1,200474e-09	8,123643e-01	  17,1631293	1,117226e-06	8,124547e-01	  17,1589327	 3	 3	 6
ENSG00000006747	2.742967e+00	SCIN	scinderin [Source:HGNC Symbol;Acc:HGNC:21695]	 4,499316e-67	2,742967e+00	8,576801e+02	7,378918e-127	2,774064e+00	  41,3717144	1,586284e-05	2,772592e+00	  41,3759085	 3	 3	 6
ENSG00000006756	7.450510e-01	ARSD	arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]	 1,845210e-11	7,450510e-01	4,054760e+02	 8,275351e-15	7,539421e-01	  18,5392388	2,007209e-05	7,540687e-01	  18,5350421	 3	 3	 6
ENSG00000007062	3.475315e+00	PROM1	prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]	 4,919825e-45	3,475315e+00	3,706385e+02	 3,890637e-86	3,519744e+00	  17,8559590	2,173304e-05	3,512632e+00	  17,8601544	 3	 3	 6
ENSG00000007171	2.628644e-01	NOS2	nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]	 1,331582e-06	2,628644e-01	4,049979e+01	 2,054773e-15	2,649399e-01	   1,9215753	1,273201e-02	2,725910e-01	   1,9173789	 3	 0	 3
ENSG00000007174	6.497017e-01	DNAH9	dynein axonemal heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:2953]	 1,069574e-04	6,497017e-01	6,660025e+01	 3,996927e-07	6,574672e-01	   3,0845181	6,340318e-04	6,587565e-01	   3,0803216	 3	 3	 6
ENSG00000007216	3.083221e-02	SLC13A2	solute carrier family 13 member 2 [Source:HGNC Symbol;Acc:HGNC:10917]	 2,951488e-33	3,083221e-02	1,674397e+02	3,482672e-100	3,120152e-02	   7,9276920	1,772035e-04	3,427855e-02	   7,9234953	 3	 0	 3
ENSG00000007237	4.482664e+00	GAS7	growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]	1,574680e-133	4,482664e+00	9,352071e+02	4,252390e-216	4,535355e+00	  44,9981447	6,834090e-07	4,529659e+00	  45,0023387	 3	 3	 6
ENSG00000007255	6.711382e-01	TRAPPC6A	trafficking protein particle complex subunit 6A [Source:HGNC Symbol;Acc:HGNC:23069]	 5,106849e-08	6,711382e-01	1,457820e+02	 2,801131e-11	6,789681e-01	   6,7449131	6,631070e-05	6,794993e-01	   6,7407165	 3	 3	 6
ENSG00000007264	2.416664e+01	MATK	megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6906]	 1,348137e-09	2,416664e+01	3,587427e+01	 3,039059e-27	2,457541e+01	   1,7235628	8,244368e-04	1,921833e+01	   1,7277591	 0	 3	 3
ENSG00000007341	1.508376e+00	ST7L	suppression of tumorigenicity 7 like [Source:HGNC Symbol;Acc:HGNC:18441]	 3,188923e-11	1,508376e+00	2,191012e+02	 4,147603e-17	1,526148e+00	  10,7455877	1,701520e-05	1,525794e+00	  10,7497834	 3	 3	 6
ENSG00000007350	7.742531e+00	TKTL1	transketolase like 1 [Source:HGNC Symbol;Acc:HGNC:11835]	 2,126676e-05	7,742531e+00	1,901335e+01	 9,548321e-12	7,866446e+00	   0,9123412	5,303133e-03	6,928548e+00	   0,9165376	 0	 2	 2
ENSG00000007372	1.452560e+00	PAX6	paired box 6 [Source:HGNC Symbol;Acc:HGNC:8620]	 2,800090e-02	1,452560e+00	2,549132e+01	 9,646447e-04	1,469551e+00	   1,2522867	3,228321e-02	1,467317e+00	   1,2564830	 3	 3	 6
ENSG00000007376	7.913776e-01	RPUSD1	RNA pseudouridine synthase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14173]	 2,485837e-04	7,913776e-01	1,275050e+02	 8,711923e-06	8,011067e-01	   5,7573080	1,795886e-03	8,014007e-01	   5,7531116	 3	 3	 6
ENSG00000007384	1.303690e+00	RHBDF1	rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561]	 6,874987e-06	1,303690e+00	2,305025e+02	 5,195140e-11	1,317791e+00	  11,4362873	7,583465e-03	1,317715e+00	  11,4404828	 3	 3	 6
ENSG00000007402	1.658664e+00	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]	 1,961108e-18	1,658664e+00	4,990499e+02	 1,451503e-37	1,676602e+00	  24,3112915	5,896683e-04	1,676310e+00	  24,3154864	 3	 3	 6
ENSG00000007516	1.260893e+00	BAIAP3	BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948]	 4,754668e-05	1,260893e+00	1,669494e+02	 5,144960e-08	1,275751e+00	   8,3637601	2,695994e-03	1,275692e+00	   8,3679558	 3	 3	 6
ENSG00000007866	6.878443e-01	TEAD3	TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]	 1,977161e-29	6,878443e-01	1,124435e+03	 1,084132e-31	6,960727e-01	  51,8739684	4,856922e-07	6,961359e-01	  51,8697707	 3	 3	 6
ENSG00000007923	7.835867e-01	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570]	 1,578853e-08	7,835867e-01	5,101096e+02	 1,651463e-12	7,926382e-01	  23,1608631	2,063084e-03	7,927160e-01	  23,1566665	 3	 3	 6
ENSG00000007944	1.231928e+00	MYLIP	myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]	 5,198599e-05	1,231928e+00	1,945801e+02	 8,494989e-08	1,245620e+00	   9,7709731	3,013114e-03	1,245591e+00	   9,7751687	 3	 3	 6
ENSG00000007968	3.205203e+00	E2F2	E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]	 2,084493e-21	3,205203e+00	1,570968e+02	 5,501677e-40	3,243910e+00	   7,5772359	8,943114e-05	3,230799e+00	   7,5814318	 3	 3	 6
ENSG00000008018	8.193738e-01	PSMB1	proteasome 20S subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537]	 2,375146e-07	8,193738e-01	3,820499e+02	 2,242173e-08	8,291638e-01	  17,1207041	9,569878e-05	8,292427e-01	  17,1165076	 3	 3	 6
